Nom de la commune;Code département;Population totale;
Vesoul;70;16 093;
Villafans;70;214;
Villargent;70;124;
Villars-le-Pautel;70;196;
La Villedieu-en-Fontenette;70;177;
Villefrancon;70;140;
La Villeneuve-Bellenoye-et-la-Maize;70;140;
Villeparois;70;220;
Villers-Bouton;70;162;
Villers-Chemin-et-Mont-lès-Étrelles;70;122;
Villers-la-Ville;70;146;
Villers-le-Sec;70;543;
Villers-lès-Luxeuil;70;315;
Villers-Pater;70;52;
Villers-sur-Port;70;218;
Villers-sur-Saulnot;70;135;
Villers-Vaudey;70;64;
Villersexel;70;1 551;
Vilory;70;69;
Visoncourt;70;42;
Vitrey-sur-Mance;70;277;
La Voivre;70;147;
Volon;70;61;
Voray-sur-l'Ognon;70;833;
Vougécourt;70;150;
Vouhenans;70;376;
Vregille;70;175;
Vy-le-Ferroux;70;161;
Vy-lès-Filain;70;125;
Vy-lès-Lure;70;683;
Vy-lès-Rupt;70;97;
Vyans-le-Val;70;477;
L' Abergement-de-Cuisery;71;801;
L' Abergement-Sainte-Colombe;71;1 234;
Allerey-sur-Saône;71;813;
Allériot;71;1 163;
Aluze;71;260;
Amanzé;71;186;
Ameugny;71;174;
Anglure-sous-Dun;71;165;
Anost;71;746;
Antully;71;854;
Anzy-le-Duc;71;559;
Artaix;71;337;
Authumes;71;259;
Autun;71;14 728;
Auxy;71;975;
Azé;71;1 052;
Ballore;71;93;
Bantanges;71;566;
Barizey;71;145;
Barnay;71;109;
Baron;71;315;
Baudemont;71;659;
Baudrières;71;972;
Baugy;71;528;
Beaubery;71;380;
Beaumont-sur-Grosne;71;351;
Beaurepaire-en-Bresse;71;680;
Beauvernois;71;125;
Bellevesvre;71;279;
Bergesserin;71;209;
Berzé-la-Ville;71;682;
Berzé-le-Châtel;71;61;
Bey;71;844;
Bissey-sous-Cruchaud;71;351;
Bissy-la-Mâconnaise;71;206;
Bissy-sous-Uxelles;71;71;
Bissy-sur-Fley;71;100;
Les Bizots;71;483;
Blanot;71;170;
Blanzy;71;6 391;
Bois-Sainte-Marie;71;203;
Bonnay;71;342;
Les Bordes;71;90;
Bosjean;71;319;
Bouhans;71;178;
La Boulaye;71;106;
Bourbon-Lancy;71;5 123;
Bourg-le-Comte;71;187;
Bourgvilain;71;340;
Bouzeron;71;149;
Boyer;71;720;
Bragny-sur-Saône;71;638;
Brandon;71;308;
Branges;71;2 401;
Bray;71;128;
Bresse-sur-Grosne;71;198;
Le Breuil;71;3 705;
Briant;71;227;
Brienne;71;482;
Brion;71;308;
Broye;71;772;
Bruailles;71;1 004;
Buffières;71;284;
Burgy;71;119;
Burnand;71;135;
Burzy;71;66;
Bussières;71;598;
Buxy;71;2 150;
La Celle-en-Morvan;71;492;
Céron;71;277;
Cersot;71;141;
Chagny;71;5 695;
Chaintré;71;589;
Chalmoux;71;651;
Chalon-sur-Saône;71;47 085;
Chambilly;71;518;
Chamilly;71;160;
Champagnat;71;468;
Champagny-sous-Uxelles;71;97;
Champforgeuil;71;2 543;
Champlecy;71;225;
Chânes;71;557;
Change;71;232;
Changy;71;471;
Chapaize;71;155;
La Chapelle-au-Mans;71;235;
La Chapelle-de-Bragny;71;262;
La Chapelle-de-Guinchay;71;4 172;
La Chapelle-du-Mont-de-France;71;189;
La Chapelle-Naude;71;562;
La Chapelle-Saint-Sauveur;71;701;
La Chapelle-sous-Brancion;71;132;
La Chapelle-sous-Dun;71;450;
La Chapelle-sous-Uchon;71;185;
La Chapelle-Thècle;71;466;
Charbonnat;71;255;
Charbonnières;71;346;
Chardonnay;71;199;
Charette-Varennes;71;464;
La Charmée;71;725;
Charmoy;71;257;
Charnay-lès-Chalon;71;190;
Charnay-lès-Mâcon;71;7 603;
Charolles;71;3 199;
Charrecey;71;324;
Chasselas;71;180;
Chassey-le-Camp;71;347;
Chassigny-sous-Dun;71;583;
Chassy;71;329;
Château;71;236;
Châteauneuf;71;110;
Châtel-Moron;71;100;
Châtenay;71;165;
Châtenoy-en-Bresse;71;1 172;
Châtenoy-le-Royal;71;6 342;
Chaudenay;71;1 136;
Chauffailles;71;3 791;
La Chaux;71;315;
Cheilly-lès-Maranges;71;556;
Chenay-le-Châtel;71;395;
Chenôves;71;213;
Chérizet;71;21;
Chevagny-les-Chevrières;71;620;
Chevagny-sur-Guye;71;75;
Chiddes;71;97;
Chissey-en-Morvan;71;286;
Chissey-lès-Mâcon;71;247;
Ciel;71;787;
Ciry-le-Noble;71;2 321;
La Clayette;71;1 764;
Clermain;71;233;
Clessé;71;884;
Clessy;71;244;
Cluny;71;5 104;
Clux-Villeneuve;71;347;
Collonge-en-Charollais;71;139;
Collonge-la-Madeleine;71;46;
Colombier-en-Brionnais;71;313;
La Comelle;71;226;
Condal;71;440;
Cordesse;71;193;
Cormatin;71;573;
Cortambert;71;241;
Cortevaix;71;259;
Coublanc;71;858;
Couches;71;1 393;
Crêches-sur-Saône;71;3 089;
Créot;71;85;
Cressy-sur-Somme;71;198;
Le Creusot;71;22 117;
Crissey;71;2 570;
Cronat;71;559;
Cruzille;71;328;
Cuiseaux;71;1 877;
Cuisery;71;1 578;
Culles-les-Roches;71;205;
Curbigny;71;329;
Curdin;71;326;
Curgy;71;1 186;
Curtil-sous-Buffières;71;89;
Curtil-sous-Burnand;71;138;
Cussy-en-Morvan;71;416;
Cuzy;71;122;
Damerey;71;578;
Dampierre-en-Bresse;71;173;
Davayé;71;797;
Demigny;71;1 830;
Dennevy;71;314;
Dettey;71;82;
Devrouze;71;314;
Dezize-lès-Maranges;71;178;
Diconne;71;352;
Digoin;71;8 072;
Dommartin-lès-Cuiseaux;71;801;
Dompierre-les-Ormes;71;951;
Dompierre-sous-Sanvignes;71;78;
Donzy-le-Pertuis;71;170;
Dracy-le-Fort;71;1 342;
Dracy-lès-Couches;71;155;
Dracy-Saint-Loup;71;595;
Dyo;71;357;
Écuelles;71;283;
Écuisses;71;1 625;
Épertully;71;63;
Épervans;71;1 661;
Épinac;71;2 253;
Essertenne;71;485;
Étang-sur-Arroux;71;2 049;
Étrigny;71;486;
Farges-lès-Chalon;71;786;
Farges-lès-Mâcon;71;222;
Le Fay;71;648;
Flacey-en-Bresse;71;400;
Flagy;71;173;
Fleurville;71;521;
Fleury-la-Montagne;71;702;
Fley;71;231;
Fontaines;71;2 315;
Fontenay;71;41;
Fragnes-La Loyère;71;1 527;
Frangy-en-Bresse;71;634;
La Frette;71;247;
Fretterans;71;295;
Frontenard;71;232;
Frontenaud;71;756;
Fuissé;71;401;
Génelard;71;1 411;
La Genête;71;586;
Genouilly;71;442;
Gergy;71;2 595;
Germagny;71;212;
Germolles-sur-Grosne;71;132;
Gibles;71;624;
Gigny-sur-Saône;71;551;
Gilly-sur-Loire;71;503;
Givry;71;3 855;
Gourdon;71;940;
La Grande-Verrière;71;561;
Grandvaux;71;83;
Granges;71;549;
Grevilly;71;36;
Grury;71;545;
Guerfand;71;205;
Les Guerreaux;71;240;
Gueugnon;71;7 313;
La Guiche;71;633;
Hautefond;71;224;
L' Hôpital-le-Mercier;71;307;
Huilly-sur-Seille;71;334;
Hurigny;71;2 097;
Igé;71;888;
Igornay;71;557;
Iguerande;71;1 021;
Issy-l'Évêque;71;742;
Jalogny;71;367;
Jambles;71;511;
Joncy;71;539;
Joudes;71;388;
Jouvençon;71;428;
Jugy;71;331;
Juif;71;262;
Jully-lès-Buxy;71;376;
Lacrost;71;742;
Laives;71;1 083;
Laizé;71;1 138;
Laizy;71;602;
Lalheue;71;416;
Lans;71;947;
Lays-sur-le-Doubs;71;144;
Lesme;71;198;
Lessard-en-Bresse;71;564;
Lessard-le-National;71;650;
Leynes;71;539;
Ligny-en-Brionnais;71;338;
Loisy;71;660;
Longepierre;71;176;
Louhans;71;6 708;
Lournand;71;340;
Lucenay-l'Évêque;71;332;
Lugny;71;975;
Lugny-lès-Charolles;71;358;
Lux;71;2 029;
Mâcon;71;34 448;
Mailly;71;163;
Malay;71;227;
Maltat;71;293;
Mancey;71;396;
Marcigny;71;1 843;
Marcilly-la-Gueurce;71;123;
Marcilly-lès-Buxy;71;721;
Marigny;71;157;
Marly-sous-Issy;71;90;
Marly-sur-Arroux;71;341;
Marmagne;71;1 276;
Marnay;71;562;
Martailly-lès-Brancion;71;149;
Martigny-le-Comte;71;428;
Mary;71;238;
Massilly;71;369;
Matour;71;1 115;
Mazille;71;456;
Melay;71;996;
Mellecey;71;1 343;
Ménetreuil;71;418;
Mercurey;71;1 346;
Mervans;71;1 503;
Messey-sur-Grosne;71;764;
Mesvres;71;787;
Milly-Lamartine;71;352;
Le Miroir;71;607;
Mont;71;202;
Mont-lès-Seurre;71;179;
Mont-Saint-Vincent;71;342;
Montagny-lès-Buxy;71;227;
Montagny-près-Louhans;71;452;
Montagny-sur-Grosne;71;125;
Montbellet;71;824;
Montceau-les-Mines;71;19 210;
Montceaux-l'Étoile;71;301;
Montceaux-Ragny;71;36;
Montcenis;71;2 249;
Montchanin;71;5 183;
Montcony;71;279;
Montcoy;71;252;
Monthelon;71;400;
Montjay;71;200;
Montmelard;71;355;
Montmort;71;185;
Montpont-en-Bresse;71;1 112;
Montret;71;822;
Morey;71;206;
Morlet;71;69;
Mornay;71;128;
Moroges;71;590;
La Motte-Saint-Jean;71;1 261;
Mouthier-en-Bresse;71;442;
Mussy-sous-Dun;71;355;
Nanton;71;646;
Navilly;71;443;
Neuvy-Grandchamp;71;794;
Nochize;71;114;
Ormes;71;498;
Oslon;71;1 279;
Oudry;71;400;
Ouroux-sous-le-Bois-Sainte-Marie;71;67;
Ouroux-sur-Saône;71;3 149;
Oyé;71;310;
Ozenay;71;227;
Ozolles;71;443;
Palinges;71;1 559;
Palleau;71;239;
Paray-le-Monial;71;9 630;
Paris-l'Hôpital;71;302;
Passy;71;65;
Péronne;71;662;
Perrecy-les-Forges;71;1 694;
Perreuil;71;553;
Perrigny-sur-Loire;71;138;
La Petite-Verrière;71;53;
Pierre-de-Bresse;71;1 990;
Pierreclos;71;931;
Le Planois;71;98;
Plottes;71;544;
Poisson;71;591;
Pontoux;71;278;
Pouilloux;71;1 024;
Pourlans;71;207;
Pressy-sous-Dondin;71;100;
Préty;71;575;
Prissé;71;2 090;
Prizy;71;73;
Pruzilly;71;331;
Le Puley;71;99;
La Racineuse;71;177;
Rancy;71;557;
Ratenelle;71;401;
Ratte;71;374;
Reclesne;71;344;
Remigny;71;442;
Rigny-sur-Arroux;71;658;
La Roche-Vineuse;71;1 585;
Romanèche-Thorins;71;2 031;
Romenay;71;1 702;
Rosey;71;167;
Le Rousset-Marizy;71;698;
Roussillon-en-Morvan;71;275;
Royer;71;134;
Rully;71;1 592;
Sagy;71;1 254;
Saillenard;71;797;
Sailly;71;91;
Saint-Agnan;71;725;
Saint-Albain;71;513;
Saint-Ambreuil;71;515;
Saint-Amour-Bellevue;71;568;
Saint-André-en-Bresse;71;98;
Saint-André-le-Désert;71;257;
Saint-Aubin-en-Charollais;71;500;
Saint-Aubin-sur-Loire;71;306;
Saint-Berain-sous-Sanvignes;71;1 113;
Saint-Bérain-sur-Dheune;71;566;
Saint-Boil;71;500;
Saint-Bonnet-de-Cray;71;494;
Saint-Bonnet-de-Joux;71;775;
Saint-Bonnet-de-Vieille-Vigne;71;198;
Saint-Bonnet-en-Bresse;71;489;
Saint-Christophe-en-Bresse;71;1 128;
Saint-Christophe-en-Brionnais;71;539;
Saint-Clément-sur-Guye;71;134;
Saint-Cyr;71;750;
Saint-Denis-de-Vaux;71;274;
Saint-Désert;71;895;
Saint-Didier-en-Bresse;71;185;
Saint-Didier-en-Brionnais;71;152;
Saint-Didier-sur-Arroux;71;240;
Saint-Edmond;71;397;
Saint-Émiland;71;366;
Saint-Étienne-en-Bresse;71;821;
Saint-Eugène;71;155;
Saint-Eusèbe;71;1 209;
Saint-Firmin;71;902;
Saint-Forgeot;71;508;
Saint-Gengoux-de-Scissé;71;611;
Saint-Gengoux-le-National;71;1 052;
Saint-Germain-du-Bois;71;1 965;
Saint-Germain-du-Plain;71;2 310;
Saint-Germain-en-Brionnais;71;199;
Saint-Germain-lès-Buxy;71;278;
Saint-Gervais-en-Vallière;71;452;
Saint-Gervais-sur-Couches;71;204;
Saint-Gilles;71;274;
Saint-Huruge;71;55;
Saint-Igny-de-Roche;71;772;
Saint-Jean-de-Trézy;71;376;
Saint-Jean-de-Vaux;71;418;
Saint-Julien-de-Civry;71;498;
Saint-Julien-de-Jonzy;71;349;
Saint-Julien-sur-Dheune;71;243;
Saint-Laurent-d'Andenay;71;1 035;
Saint-Laurent-en-Brionnais;71;339;
Saint-Léger-du-Bois;71;548;
Saint-Léger-lès-Paray;71;740;
Saint-Léger-sous-Beuvray;71;395;
Saint-Léger-sous-la-Bussière;71;265;
Saint-Léger-sur-Dheune;71;1 587;
Saint-Loup-de-Varennes;71;1 184;
Saint-Loup-Géanges;71;1 674;
Saint-Marcel;71;6 234;
Saint-Marcelin-de-Cray;71;188;
Saint-Mard-de-Vaux;71;290;
Saint-Martin-Belle-Roche;71;1 410;
Saint-Martin-d'Auxy;71;109;
Saint-Martin-de-Commune;71;115;
Saint-Martin-de-Lixy;71;91;
Saint-Martin-de-Salencey;71;102;
Saint-Martin-du-Lac;71;254;
Saint-Martin-du-Mont;71;210;
Saint-Martin-du-Tartre;71;163;
Saint-Martin-en-Bresse;71;2 016;
Saint-Martin-en-Gâtinois;71;124;
Saint-Martin-la-Patrouille;71;63;
Saint-Martin-sous-Montaigu;71;382;
Saint-Maurice-de-Satonnay;71;510;
Saint-Maurice-des-Champs;71;64;
Saint-Maurice-en-Rivière;71;582;
Saint-Maurice-lès-Châteauneuf;71;587;
Saint-Maurice-lès-Couches;71;198;
Saint-Micaud;71;285;
Saint-Nizier-sur-Arroux;71;133;
Saint-Pierre-de-Varennes;71;863;
Saint-Pierre-le-Vieux;71;363;
Saint-Point;71;338;
Saint-Privé;71;74;
Saint-Prix;71;228;
Saint-Racho;71;183;
Saint-Rémy;71;6 768;
Saint-Romain-sous-Gourdon;71;483;
Saint-Romain-sous-Versigny;71;88;
Saint-Sernin-du-Bois;71;1 884;
Saint-Sernin-du-Plain;71;580;
Saint-Symphorien-d'Ancelles;71;1 194;
Saint-Symphorien-de-Marmagne;71;862;
Saint-Symphorien-des-Bois;71;453;
Saint-Usuge;71;1 352;
Saint-Vallerin;71;275;
Saint-Vallier;71;8 873;
Saint-Vérand;71;169;
Saint-Vincent-Bragny;71;1 022;
Saint-Vincent-des-Prés;71;113;
Saint-Vincent-en-Bresse;71;579;
Saint-Yan;71;1 206;
Saint-Ythaire;71;128;
Sainte-Cécile;71;297;
Sainte-Croix;71;651;
Sainte-Foy;71;141;
Sainte-Hélène;71;529;
Sainte-Radegonde;71;159;
Saisy;71;344;
La Salle;71;566;
Salornay-sur-Guye;71;877;
Sampigny-lès-Maranges;71;150;
Sancé;71;2 032;
Santilly;71;141;
Sanvignes-les-Mines;71;4 453;
Sarry;71;118;
Sassangy;71;153;
Sassenay;71;1 630;
Saules;71;133;
Saunières;71;85;
Savianges;71;75;
Savigny-en-Revermont;71;1 189;
Savigny-sur-Grosne;71;174;
Savigny-sur-Seille;71;435;
Semur-en-Brionnais;71;659;
Sennecey-le-Grand;71;3 206;
Senozan;71;1 136;
Sens-sur-Seille;71;409;
Sercy;71;100;
Serley;71;609;
Sermesse;71;242;
Serrières;71;287;
Serrigny-en-Bresse;71;201;
Sevrey;71;1 256;
Sigy-le-Châtel;71;102;
Simandre;71;1 742;
Simard;71;1 237;
Sivignon;71;173;
Sologny;71;620;
Solutré-Pouilly;71;364;
Sommant;71;215;
Sornay;71;2 103;
Suin;71;275;
Sully;71;518;
La Tagnière;71;237;
Taizé;71;176;
Tancon;71;565;
Le Tartre;71;116;
Tavernay;71;495;
Thil-sur-Arroux;71;140;
Thurey;71;455;
Tintry;71;80;
Torcy;71;3 063;
Torpes;71;382;
Toulon-sur-Arroux;71;1 623;
Tournus;71;5 916;
Toutenant;71;195;
Tramayes;71;1 066;
Trambly;71;409;
Trivy;71;281;
Tronchy;71;258;
La Truchère;71;225;
Uchizy;71;874;
Uchon;71;108;
Uxeau;71;540;
Vareilles;71;270;
Varenne-l'Arconce;71;122;
Varenne-Saint-Germain;71;724;
Varennes-le-Grand;71;2 324;
Varennes-lès-Mâcon;71;559;
Varennes-Saint-Sauveur;71;1 157;
Varennes-sous-Dun;71;608;
Vauban;71;233;
Vaudebarrier;71;260;
Vaux-en-Pré;71;84;
Vendenesse-lès-Charolles;71;763;
Vendenesse-sur-Arroux;71;594;
Verdun-sur-le-Doubs;71;1 123;
Vergisson;71;262;
Vérissey;71;54;
Verjux;71;544;
Verosvres;71;507;
Vers;71;241;
Versaugues;71;210;
Verzé;71;805;
Le Villars;71;290;
Villegaudin;71;215;
Villeneuve-en-Montagne;71;160;
Vincelles;71;431;
Vindecy;71;258;
La Vineuse sur Fregande;71;667;
Vinzelles;71;717;
Viré;71;1 196;
Virey-le-Grand;71;1 416;
Viry;71;257;
Vitry-en-Charollais;71;1 132;
Vitry-sur-Loire;71;444;
Volesvres;71;632;
Aigné;72;1 667;
Aillières-Beauvoir;72;225;
Allonnes;72;11 232;
Amné;72;568;
Ancinnes;72;982;
Ardenay-sur-Mérize;72;484;
Arnage;72;5 471;
Arthezé;72;416;
Arçonnay;72;2 068;
Asnières-sur-Vègre;72;416;
Assé-le-Boisne;72;937;
Assé-le-Riboul;72;526;
Aubigné-Racan;72;2 153;
Les Aulneaux;72;120;
Auvers-le-Hamon;72;1 526;
Auvers-sous-Montfaucon;72;248;
Avesnes-en-Saosnois;72;90;
Avessé;72;382;
Avezé;72;766;
Avoise;72;634;
Le Bailleul;72;1 259;
Ballon-Saint Mars;72;2 243;
La Bazoge;72;3 717;
Bazouges Cré sur Loir;72;2 137;
Beaufay;72;1 496;
Beaumont-Pied-de-Bœuf;72;496;
Beaumont-sur-Dême;72;341;
Beaumont-sur-Sarthe;72;1 988;
Beillé;72;531;
Berfay;72;346;
Bernay-en-Champagne;72;543;
Bérus;72;464;
Bessé-sur-Braye;72;2 257;
Béthon;72;343;
Blèves;72;99;
Boëssé-le-Sec;72;639;
Bonnétable;72;3 926;
La Bosse;72;135;
Bouër;72;326;
Bouloire;72;2 102;
Bourg-le-Roi;72;318;
Bousse;72;442;
Brains-sur-Gée;72;824;
Le Breil-sur-Mérize;72;1 572;
Brette-les-Pins;72;2 261;
Briosne-lès-Sables;72;559;
La Bruère-sur-Loir;72;248;
Brûlon;72;1 647;
Cérans-Foulletourte;72;3 408;
Chahaignes;72;715;
Challes;72;1 235;
Champagné;72;3 934;
Champfleur;72;1 400;
Champrond;72;70;
Changé;72;6 662;
Chantenay-Villedieu;72;877;
La Chapelle-aux-Choux;72;272;
La Chapelle-d'Aligné;72;1 711;
La Chapelle-du-Bois;72;904;
La Chapelle-Huon;72;561;
La Chapelle-Saint-Aubin;72;2 482;
La Chapelle-Saint-Fray;72;459;
La Chapelle-Saint-Rémy;72;990;
La Chartre-sur-le-Loir;72;1 456;
Chassillé;72;248;
Château-l'Hermitage;72;265;
Chaufour-Notre-Dame;72;1 087;
Chemiré-en-Charnie;72;216;
Chemiré-le-Gaudin;72;994;
Chenay;72;228;
Chenu;72;451;
Chérancé;72;373;
Chérisay;72;310;
Cherré;72;1 802;
Cherreau;72;961;
Chevillé;72;415;
Clermont-Créans;72;1 287;
Cogners;72;196;
Commerveil;72;136;
Conflans-sur-Anille;72;536;
Congé-sur-Orne;72;351;
Conlie;72;1 909;
Connerré;72;2 953;
Contilly;72;144;
Cormes;72;925;
Coudrecieux;72;628;
Coulaines;72;7 587;
Coulans-sur-Gée;72;1 725;
Coulombiers;72;482;
Coulongé;72;535;
Courcebœufs;72;643;
Courcelles-la-Forêt;72;417;
Courcemont;72;698;
Courcival;72;96;
Courdemanche;72;621;
Courgains;72;596;
Courgenard;72;506;
Courtillers;72;959;
Crannes-en-Champagne;72;359;
Crissé;72;612;
Crosmières;72;1 068;
Cures;72;507;
Dangeul;72;479;
Degré;72;808;
Dehault;72;278;
Dissay-sous-Courcillon;72;967;
Dissé-sous-Ballon;72;141;
Dollon;72;1 525;
Domfront-en-Champagne;72;1 045;
Doucelles;72;253;
Douillet;72;346;
Duneau;72;1 072;
Dureil;72;71;
Écommoy;72;4 705;
Écorpain;72;301;
Épineu-le-Chevreuil;72;310;
Étival-lès-le-Mans;72;1 984;
Évaillé;72;350;
Fatines;72;857;
Fay;72;655;
Fercé-sur-Sarthe;72;596;
La Ferté-Bernard;72;9 189;
Fillé;72;1 534;
La Flèche;72;16 224;
Flée;72;556;
La Fontaine-Saint-Martin;72;628;
Fontenay-sur-Vègre;72;333;
Fresnay-sur-Sarthe;72;2 009;
Fyé;72;1 050;
Gesnes-le-Gandelin;72;992;
Le Grand-Lucé;72;1 946;
Grandchamp;72;168;
Gréez-sur-Roc;72;349;
Le Grez;72;404;
Guécélard;72;3 066;
La Guierche;72;1 104;
Jauzé;72;86;
Joué-en-Charnie;72;659;
Joué-l'Abbé;72;1 309;
Juigné-sur-Sarthe;72;1 182;
Juillé;72;486;
Jupilles;72;584;
Laigné-en-Belin;72;2 424;
Lamnay;72;992;
Lavardin;72;746;
Lavaré;72;858;
Lavernat;72;613;
Lhomme;72;920;
Ligron;72;517;
Livet-en-Saosnois;72;70;
Loir en Vallée;72;2 350;
Lombron;72;1 940;
Longnes;72;342;
Louailles;72;742;
Loué;72;2 231;
Louplande;72;1 492;
Louvigny;72;188;
Louzes;72;102;
Le Luart;72;1 457;
Lucé-sous-Ballon;72;109;
Luceau;72;1 263;
Luché-Pringé;72;1 584;
Le Lude;72;4 425;
Maigné;72;353;
Maisoncelles;72;192;
Malicorne-sur-Sarthe;72;1 947;
Mamers;72;5 487;
Le Mans;72;146 804;
Mansigné;72;1 602;
Mareil-en-Champagne;72;387;
Mareil-sur-Loir;72;672;
Maresché;72;899;
Marigné-Laillé;72;1 696;
Marolles-les-Braults;72;2 099;
Marolles-lès-Saint-Calais;72;282;
Marollette;72;151;
Marçon;72;1 067;
Mayet;72;3 175;
Les Mées;72;105;
Melleray;72;448;
Meurcé;72;270;
Mézeray;72;1 934;
Mézières-sous-Lavardin;72;708;
Mézières-sur-Ponthouin;72;700;
La Milesse;72;2 695;
Moitron-sur-Sarthe;72;258;
Moncé-en-Belin;72;3 705;
Moncé-en-Saosnois;72;261;
Monhoudou;72;220;
Mont-Saint-Jean;72;659;
Montaillé;72;559;
Montbizot;72;1 840;
Montfort-le-Gesnois;72;3 045;
Montmirail;72;413;
Montreuil-le-Chétif;72;302;
Montreuil-le-Henri;72;315;
Montval-sur-Loir;72;6 411;
Moulins-le-Carbonnel;72;716;
Mulsanne;72;5 368;
Nauvay;72;13;
Neufchâtel-en-Saosnois;72;1 040;
Neuvillalais;72;603;
Neuville-sur-Sarthe;72;2 468;
Neuvillette-en-Charnie;72;303;
Neuvy-en-Champagne;72;377;
Nogent-le-Bernard;72;971;
Nogent-sur-Loir;72;382;
Notre-Dame-du-Pé;72;646;
Nouans;72;289;
Noyen-sur-Sarthe;72;2 667;
Nuillé-le-Jalais;72;541;
Oisseau-le-Petit;72;678;
Oizé;72;1 337;
Panon;72;40;
Parcé-sur-Sarthe;72;2 168;
Parennes;72;532;
Parigné-l'Évêque;72;5 091;
Parigné-le-Pôlin;72;1 170;
Peray;72;63;
Pezé-le-Robert;72;384;
Piacé;72;388;
Pincé;72;198;
Pirmil;72;528;
Pizieux;72;77;
Poillé-sur-Vègre;72;631;
Pontvallain;72;1 722;
Précigné;72;3 047;
Préval;72;702;
Prévelles;72;221;
Pruillé-l'Éguillé;72;846;
Pruillé-le-Chétif;72;1 361;
La Quinte;72;797;
Rahay;72;184;
René;72;382;
Requeil;72;1 236;
Roézé-sur-Sarthe;72;2 669;
Rouessé-Fontaine;72;283;
Rouessé-Vassé;72;834;
Rouez;72;784;
Rouillon;72;2 583;
Rouperroux-le-Coquet;72;303;
Ruaudin;72;3 473;
Ruillé-en-Champagne;72;352;
Sablé-sur-Sarthe;72;12 879;
Saint-Aignan;72;264;
Saint-Aubin-de-Locquenay;72;680;
Saint-Aubin-des-Coudrais;72;935;
Saint-Biez-en-Belin;72;733;
Saint-Calais;72;3 441;
Saint-Calez-en-Saosnois;72;179;
Saint-Célerin;72;904;
Saint-Christophe-du-Jambet;72;232;
Saint-Christophe-en-Champagne;72;211;
Saint-Corneille;72;1 417;
Saint-Cosme-en-Vairais;72;2 040;
Saint-Denis-d'Orques;72;837;
Saint-Denis-des-Coudrais;72;119;
Saint-Georges-de-la-Couée;72;161;
Saint-Georges-du-Bois;72;2 134;
Saint-Georges-du-Rosay;72;441;
Saint-Georges-le-Gaultier;72;537;
Saint-Germain-d'Arcé;72;345;
Saint-Germain-sur-Sarthe;72;576;
Saint-Gervais-de-Vic;72;413;
Saint-Gervais-en-Belin;72;2 163;
Saint-Jean-d'Assé;72;1 753;
Saint-Jean-de-la-Motte;72;981;
Saint-Jean-des-Échelles;72;262;
Saint-Jean-du-Bois;72;638;
Saint-Léonard-des-Bois;72;487;
Saint-Longis;72;511;
Saint-Maixent;72;746;
Saint-Marceau;72;558;
Saint-Mars-d'Outillé;72;2 442;
Saint-Mars-de-Locquenay;72;576;
Saint-Mars-la-Brière;72;2 724;
Saint-Martin-des-Monts;72;186;
Saint-Michel-de-Chavaignes;72;753;
Saint-Ouen-de-Mimbré;72;1 032;
Saint-Ouen-en-Belin;72;1 314;
Saint-Ouen-en-Champagne;72;241;
Saint-Paterne - Le Chevain;72;2 316;
Saint-Paul-le-Gaultier;72;302;
Saint-Pavace;72;1 986;
Saint-Pierre-de-Chevillé;72;367;
Saint-Pierre-des-Bois;72;240;
Saint-Pierre-des-Ormes;72;232;
Saint-Pierre-du-Lorouër;72;387;
Saint-Rémy-de-Sillé;72;852;
Saint-Rémy-des-Monts;72;709;
Saint-Rémy-du-Val;72;534;
Saint-Saturnin;72;2 612;
Saint-Symphorien;72;595;
Saint-Ulphace;72;232;
Saint-Victeur;72;458;
Saint-Vincent-des-Prés;72;523;
Saint-Vincent-du-Lorouër;72;887;
Sainte-Cérotte;72;323;
Sainte-Jamme-sur-Sarthe;72;2 094;
Sainte-Osmane;72;181;
Sainte-Sabine-sur-Longève;72;785;
Saosnes;72;216;
Sarcé;72;302;
Sargé-lès-le-Mans;72;3 706;
Savigné-l'Évêque;72;4 091;
Savigné-sous-le-Lude;72;443;
Sceaux-sur-Huisne;72;581;
Ségrie;72;608;
Semur-en-Vallon;72;452;
Sillé-le-Guillaume;72;2 400;
Sillé-le-Philippe;72;1 100;
Solesmes;72;1 258;
Sougé-le-Ganelon;72;923;
Souillé;72;671;
Souligné-Flacé;72;701;
Souligné-sous-Ballon;72;1 230;
Soulitré;72;653;
Souvigné-sur-Même;72;185;
Souvigné-sur-Sarthe;72;641;
Spay;72;2 956;
Surfonds;72;348;
La Suze-sur-Sarthe;72;4 521;
Tassé;72;329;
Tassillé;72;140;
Teillé;72;491;
Teloché;72;3 097;
Tennie;72;1 099;
Terrehault;72;133;
Théligny;72;220;
Thoigné;72;169;
Thoiré-sous-Contensor;72;86;
Thoiré-sur-Dinan;72;461;
Thorée-les-Pins;72;733;
Thorigné-sur-Dué;72;1 640;
Torcé-en-Vallée;72;1 407;
Trangé;72;1 388;
Tresson;72;463;
Le Tronchet;72;159;
Tuffé Val de la Chéronne;72;1 703;
Vaas;72;1 558;
Valennes;72;326;
Vallon-sur-Gée;72;812;
Vancé;72;331;
Verneil-le-Chétif;72;729;
Vernie;72;347;
Vezot;72;77;
Vibraye;72;2 631;
Villaines-la-Carelle;72;160;
Villaines-la-Gonais;72;575;
Villaines-sous-Lucé;72;728;
Villaines-sous-Malicorne;72;1 043;
